date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:36:33	23957/23957	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:36%20GMT	http://thcslieutu1.edu.vn/?p=1522	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc52d.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:35	23838/23838	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:37%20GMT	http://thcslieutu1.edu.vn/?p=1513	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexb95d.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:35	24093/24093	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:38%20GMT	http://thcslieutu1.edu.vn/?p=1510	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index9f53.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:36	24108/24108	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:39%20GMT	http://thcslieutu1.edu.vn/?p=1437	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7979.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:37	23483/23483	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:40%20GMT	http://thcslieutu1.edu.vn/?p=1418	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index6435.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:38	24549/24549	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:41%20GMT	http://thcslieutu1.edu.vn/?p=1413	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc190.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:43	24064/24064	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%2242f5c0767054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a1.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a1.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:36:43	24064/24064	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22e8ec20797054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a2.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a2.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:36:44	23913/23913	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:47%20GMT	http://thcslieutu1.edu.vn/?p=1409	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index724e.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:36:45	26032/26032	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:48%20GMT	http://thcslieutu1.edu.vn/?cat=28&paged=6	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index123b.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=4)
06:36:46	22267/22267	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:49%20GMT	http://thcslieutu1.edu.vn/?p=1399	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index80a9.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:36:47	23701/23701	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:50%20GMT	http://thcslieutu1.edu.vn/?p=1396	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc58f.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:36:52	23552/23552	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%2224241f7b7054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a3.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a3.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:36:52	24576/24576	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22cc25a67c7054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a4.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a4.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:36:55	31225/31225	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:57%20GMT	http://thcslieutu1.edu.vn/?p=1364	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexee0c.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:36:55	24034/24034	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:56%20GMT	http://thcslieutu1.edu.vn/?p=1384	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexe23a.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:36:57	24281/24281	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:36:59%20GMT	http://thcslieutu1.edu.vn/?p=1227	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc7c9.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:36:57	206848/206848	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%224eb762ba9f3cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/12/TKB-HK-2.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/12/TKB-HK-2.xls	(from http://thcslieutu1.edu.vn/?p=1498)
06:36:58	25088/25088	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22ceb6607f7054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a5.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_6a5.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:00	24160/24160	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:02%20GMT	http://thcslieutu1.edu.vn/?p=1215	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexcef9.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:37:00	31706/31706	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:02%20GMT	http://thcslieutu1.edu.vn/?p=1197	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc61d.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:37:02	25350/25350	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:05%20GMT	http://thcslieutu1.edu.vn/?cat=28&paged=7	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7279.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=5)
06:37:02	25395/25395	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:05%20GMT	http://thcslieutu1.edu.vn/?cat=28&paged=8	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index0284.html	(from http://thcslieutu1.edu.vn/?cat=28&paged=9)
06:37:03	809/809	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1807	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index2e47.html	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:05	40448/40448	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22d25142817054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a1.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a1.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:07	24576/24576	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%229af88837054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a2.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a2.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:07	24576/24576	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22a890f1857054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a3.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a3.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:08	23552/23552	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22c0cab1877054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a4.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_7a4.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:11	26112/26112	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22326774897054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_8a1.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_8a1.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:12	26624/26624	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%2258c83b8b7054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_8a2.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_8a2.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:13	26112/26112	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22d88b58d7054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_8a3.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_8a3.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:15	23552/23552	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%224a28c88e7054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_9a1.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_9a1.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:16	23552/23552	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22e639a0907054cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_9a2.xls	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/so_diem_tong_ket_9a2.xls	(from http://thcslieutu1.edu.vn/?p=1807)
06:37:16	814/814	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1796	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7478.html	(from http://thcslieutu1.edu.vn/?p=1796)
06:37:17	810/810	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1793	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd09a.html	(from http://thcslieutu1.edu.vn/?p=1793)
06:37:20	24093/24093	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:22%20GMT	http://thcslieutu1.edu.vn/?p=1115	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index1efb.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=4)
06:37:20	44032/44032	---M--	200	added ('OK')	application/msword	etag:%22383980e3cd4fcf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/HUONG-DAN-KT-HK2.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/HUONG-DAN-KT-HK2.doc	(from http://thcslieutu1.edu.vn/?p=1796)
06:37:21	41984/41984	---M--	200	added ('OK')	application/msword	etag:%2274bf489bcc4fcf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/T-0-4.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/T-0-4.doc	(from http://thcslieutu1.edu.vn/?p=1793)
06:37:22	24551/24551	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:24%20GMT	http://thcslieutu1.edu.vn/?p=1014	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index039f.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=4)
06:37:22	24115/24115	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:24%20GMT	http://thcslieutu1.edu.vn/?p=989	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index6dad.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:23	24662/24662	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:25%20GMT	http://thcslieutu1.edu.vn/?p=962	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexd7e6.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:24	24427/24427	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:27%20GMT	http://thcslieutu1.edu.vn/?p=942	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index92c3.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:24	24600/24600	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:27%20GMT	http://thcslieutu1.edu.vn/?p=936	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexb648.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:25	24424/24424	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:28%20GMT	http://thcslieutu1.edu.vn/?p=807	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index0d13.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:26	31084/31084	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:28%20GMT	http://thcslieutu1.edu.vn/?p=766	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index5192.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:28	24122/24122	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:28%20GMT	http://thcslieutu1.edu.vn/?p=798	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index8ae4.html	(from http://thcslieutu1.edu.vn/?cat=32&paged=5)
06:37:28	890/890	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=608	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexed98.html	(from http://thcslieutu1.edu.vn/?p=608)
06:37:30	803/803	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1775	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index67b7.html	(from http://thcslieutu1.edu.vn/?p=1775)
06:37:35	44544/44544	---M--	200	added ('OK')	application/msword	etag:%22562e884d4dcf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/04/KE-HOACH-CONG-TAC-THANG-4.20141.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/04/KE-HOACH-CONG-TAC-THANG-4.20141.doc	(from http://thcslieutu1.edu.vn/?p=1775)
06:37:36	802/802	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1557	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc7d0.html	(from http://thcslieutu1.edu.vn/?p=1557)
06:37:41	71168/71168	---M--	200	added ('OK')	application/msword	etag:%22ea915f396528cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/02/TT-55-DIEU-LE-BAN-DAI-DIEN-CHA-ME-HS.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/02/TT-55-DIEU-LE-BAN-DAI-DIEN-CHA-ME-HS.doc	(from http://thcslieutu1.edu.vn/?p=1557)
06:37:42	804/804	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1542	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index5b4f.html	(from http://thcslieutu1.edu.vn/?p=1542)
06:37:42	37376/37376	---M--	200	added ('OK')	application/msword	etag:%22846cf4ec9021cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/02/KE-HOACH-THANG-02.2014.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/02/KE-HOACH-THANG-02.2014.doc	(from http://thcslieutu1.edu.vn/?p=1542)
06:37:43	795/795	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1528	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexc296.html	(from http://thcslieutu1.edu.vn/?p=1528)
06:37:45	23944/23944	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:48%20GMT	http://thcslieutu1.edu.vn/?p=1193	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexbe7c.html	(from http://thcslieutu1.edu.vn/?cat=31&paged=2)
06:37:46	121843/121843	---M--	200	added ('OK')	application/pdf	etag:%2298c44c511ea3ce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/08/Qui-dinh-vay-von-ngan-hang.pdf	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/08/Qui-dinh-vay-von-ngan-hang.pdf	(from http://thcslieutu1.edu.vn/?p=608)
06:37:47	23787/23787	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:49%20GMT	http://thcslieutu1.edu.vn/?p=975	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index4a60.html	(from http://thcslieutu1.edu.vn/?cat=31&paged=2)
06:37:47	24146/24146	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:50%20GMT	http://thcslieutu1.edu.vn/?p=971	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexe618.html	(from http://thcslieutu1.edu.vn/?cat=31&paged=2)
06:37:49	23929/23929	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:51%20GMT	http://thcslieutu1.edu.vn/?p=860	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index08e2.html	(from http://thcslieutu1.edu.vn/?cat=31&paged=2)
06:37:49	23935/23935	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:52%20GMT	http://thcslieutu1.edu.vn/?p=810	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index7efb.html	(from http://thcslieutu1.edu.vn/?cat=31&paged=2)
06:37:50	38912/38912	---M--	200	added ('OK')	application/msword	etag:%22f65823da9515cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2014/01/LICH-TRUC-TET-2014.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2014/01/LICH-TRUC-TET-2014.doc	(from http://thcslieutu1.edu.vn/?p=1528)
06:37:52	26700/26700	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:53%20GMT	http://thcslieutu1.edu.vn/?author=1feed%2F&paged=2	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index3683.html	(from http://thcslieutu1.edu.vn/?author=1feed/)
06:37:53	27273/27273	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:54%20GMT	http://thcslieutu1.edu.vn/?author=1feed%2F&paged=3	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index8d5a.html	(from http://thcslieutu1.edu.vn/?author=1feed/)
06:37:53	25711/25711	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:56%20GMT	http://thcslieutu1.edu.vn/?author=1feed%2F&paged=4	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexcb0d.html	(from http://thcslieutu1.edu.vn/?author=1feed/)
06:37:55	826/826	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1691	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index91aa.html	(from http://thcslieutu1.edu.vn/?p=1691)
06:37:55	28418/28418	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:37:57%20GMT	http://thcslieutu1.edu.vn/?author=1feed%2F&paged=5	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index5610.html	(from http://thcslieutu1.edu.vn/?author=1feed/)
06:37:56	862/862	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1443	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexbfb2.html	(from http://thcslieutu1.edu.vn/?p=1443)
06:38:09	85692/85692	---M--	200	added ('OK')	application/octet-stream	etag:%22e4dbc88bf92cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/12/so-diem-cac-lop.rar	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/12/so-diem-cac-lop.rar	(from http://thcslieutu1.edu.vn/?p=1443)
06:38:46	229888/229888	---M--	200	added ('OK')	application/msword	etag:%2288bd9c8934f9ce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/12/dap-an-Tieng-Anh-6-7-8.doc	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/12/dap-an-Tieng-Anh-6-7-8.doc	(from http://thcslieutu1.edu.vn/?p=1422)
06:38:47	843/843	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1422	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexa69b.html	(from http://thcslieutu1.edu.vn/?p=1422)
06:38:49	24781/24781	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:38:52%20GMT	http://thcslieutu1.edu.vn/?author=3feed%2F&paged=2	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index769b.html	(from http://thcslieutu1.edu.vn/?author=3feed/)
06:38:51	24719/24719	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:38:54%20GMT	http://thcslieutu1.edu.vn/?author=3feed%2F&paged=3	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index2b2a.html	(from http://thcslieutu1.edu.vn/?author=3feed/)
06:38:53	24800/24800	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:38:55%20GMT	http://thcslieutu1.edu.vn/?author=3feed%2F&paged=4	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index208a.html	(from http://thcslieutu1.edu.vn/?author=3feed/)
06:38:55	24825/24825	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:38:57%20GMT	http://thcslieutu1.edu.vn/?author=3feed%2F&paged=5	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index25b7.html	(from http://thcslieutu1.edu.vn/?author=3feed/)
06:38:55	344860/344860	---M--	200	added ('OK')	application/octet-stream	etag:%22e03855afa2cf1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/12/phieu-lien-lac.rar	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/12/phieu-lien-lac.rar	(from http://thcslieutu1.edu.vn/?p=1443)
06:38:57	19955/19955	---M--	200	added ('OK')	text/html	date:Fri,%2022%20Aug%202014%2023:38:59%20GMT	http://thcslieutu1.edu.vn/?author=3feed%2F&paged=6	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/index4bf2.html	(from http://thcslieutu1.edu.vn/?author=3feed/)
06:38:58	845/845	---M--	200	added ('OK')	text/xml	etag:%2289b2f3d582e3bb0a975ade265f9b1d92%22	http://thcslieutu1.edu.vn/?feed=rss2&p=1301	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/indexe079.html	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:11	99031/99031	---M--	200	added ('OK')	image/jpeg	etag:%221cb9d22a2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0728.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0728.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:15	105753/105753	---M--	200	added ('OK')	image/jpeg	etag:%22017f124a2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0729.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0729.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:27	72505/72505	---M--	200	added ('OK')	image/jpeg	etag:%2242202929a2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0731.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0731.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:28	106556/106556	---M--	200	added ('OK')	image/jpeg	etag:%226e723427a2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0730.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0730.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:40	69958/69958	---M--	200	added ('OK')	image/jpeg	etag:%221ca0572da2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0738.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0738.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:44	100581/100581	---M--	200	added ('OK')	image/jpeg	etag:%2248f2622ba2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0735.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0735.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
06:39:52	76923/76923	---M--	200	added ('OK')	image/jpeg	etag:%22824c6b2fa2ecce1:2ea1%22	http://thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0739.jpg	C:/lieutu1/saoluu2/thcslieutu1.edu.vn/wp-content/uploads/2013/11/IMG_0739.jpg	(from http://thcslieutu1.edu.vn/?p=1301)
